cfg_id,epoch,train_err,test_err,gap,epsilon_sum,sum_bound,riemann_sum_terms,Spec_L21
2,1,0.8876333333333333,0.8865,-0.0011333333333333195,6.615117344397278,19.332356986424102,9703691.046764314,1.0971422724079471e+33
2,2,0.8876333333333333,0.8865,-0.0011333333333333195,6.240126258986258,17.859644487538894,8100792.231820021,2.8374689098925875e+33
2,3,0.8876333333333333,0.8865,-0.0011333333333333195,6.134575017419733,17.575291935586996,7853400.216098321,6.25637077779848e+33
2,4,0.42728333333333335,0.42179999999999995,-0.0054833333333333956,3.022665855537382,35.901378898502315,64860586.28169793,1.923581345445987e+38
2,5,0.06523333333333337,0.07289999999999996,0.0076666666666665995,2.6749783487730436,39.91713439219721,83218691.20576532,1.4051806625999206e+40
2,6,0.03678333333333328,0.0534,0.016616666666666724,2.6245730972963894,40.603294764982095,86542997.97069238,1.0592613432701333e+17
2,7,0.02863333333333329,0.04200000000000004,0.013366666666666749,2.5975646883586254,40.97464991849274,88368040.2456587,4.818128570689132e+16
2,8,0.03211666666666668,0.04749999999999999,0.015383333333333304,2.576999821613371,41.28275523709577,89888130.13698871,1.2092029994184728e+17
2,9,0.022866666666666702,0.042200000000000015,0.019333333333333313,2.563863639308968,41.45288985231449,90741381.58774982,6.094428700181754e+16
2,10,0.01539999999999997,0.034599999999999964,0.019199999999999995,2.546623598312216,41.69801716620956,91969897.0985036,3.881452261044956e+16
2,11,0.013249999999999984,0.03090000000000004,0.017650000000000055,2.5503469751644,41.64290955141335,91693706.9266764,3.573655872730422e+16
2,12,0.014933333333333354,0.03480000000000005,0.0198666666666667,2.534821968037681,41.877045100765805,92868631.26152208,6.3952723058662664e+16
2,13,0.01265000000000005,0.03280000000000005,0.02015,2.5298431299399784,41.94365561025237,93206916.85399373,6.527326164820342e+16
2,14,0.008583333333333387,0.027800000000000047,0.01921666666666666,2.540458294487271,41.77265553644857,92349918.02592932,4.95649498253615e+16
2,15,0.006149999999999989,0.02729999999999999,0.021150000000000002,2.5415365020330842,41.77891562661459,92374315.23396869,3.67615900448613e+16
2,16,0.004683333333333373,0.026599999999999957,0.021916666666666584,2.5380845630891953,41.81615459850268,92566007.1424108,4.034590709497626e+16
2,17,0.01491666666666669,0.031399999999999983,0.016483333333333294,2.554928551574391,41.55657838464836,91267721.38210313,7.596682090217846e+16
2,18,0.004433333333333289,0.023599999999999954,0.019166666666666665,2.544795861436838,41.70657425372486,92018693.21080062,4.354599373101329e+16
2,19,0.005033333333333334,0.026599999999999957,0.021566666666666623,2.5525587936008183,41.59947979215145,91479722.36802326,5.492211910110053e+16
2,20,0.007783333333333364,0.02959999999999996,0.021816666666666595,2.55581803800802,41.53792079264722,91176260.11039494,6.151189557233668e+16
2,21,0.004016666666666668,0.025599999999999956,0.021583333333333288,2.562608508887931,41.44711419543455,90720286.94922459,5.035206936530095e+16
2,22,0.0055833333333333846,0.027599999999999958,0.022016666666666573,2.5668773072438382,41.38601495867819,90415526.8800605,3.5750424570173104e+16
2,23,0.006000000000000005,0.02639999999999998,0.020399999999999974,2.5742033738055534,41.27610081971784,89870211.95483471,4.498341374157049e+16
2,24,0.00491666666666668,0.023499999999999965,0.018583333333333285,2.5783581104249045,41.21388723773683,89562246.65684211,3.8619380015174056e+16
2,25,0.004049999999999998,0.024700000000000055,0.020650000000000057,2.5838757783824393,41.12273648188803,89114627.05945244,4.559761375020274e+16
2,26,0.006700000000000039,0.028800000000000048,0.02210000000000001,2.5552407085738365,41.54531653512591,91213560.77761686,1.2792896872641171e+17
2,27,0.007600000000000051,0.029299999999999993,0.02169999999999994,2.565335630033884,41.40530552474699,90512595.68533322,1.2103525369382578e+17
2,28,0.0044999999999999485,0.02410000000000001,0.019600000000000062,2.5639853212230266,41.414425367111974,90561401.5055527,7.934978591945866e+16
2,29,0.006650000000000045,0.027699999999999947,0.021049999999999902,2.572420007714598,41.295410483610475,89968199.48377937,9.067178343894715e+16
2,30,0.002683333333333371,0.022700000000000053,0.020016666666666683,2.575764549767797,41.24509671851952,89719035.0226354,5.867875237954941e+16
2,31,0.004233333333333311,0.02310000000000001,0.018866666666666698,2.58260522214293,41.14443008131057,89220860.18814714,6.237220567665492e+16
2,32,0.003866666666666685,0.02510000000000001,0.021233333333333326,2.582803097546205,41.13836645545314,89191887.95073454,6.0102137133246344e+16
2,33,0.003566666666666718,0.02400000000000002,0.020433333333333303,2.597562976455472,40.926653276718575,88147149.79474339,6.815109450275241e+16
2,34,0.004583333333333384,0.02290000000000003,0.018316666666666648,2.6106234900758754,40.76103647138463,87327240.63866471,5.677862259197616e+16
2,35,0.004283333333333306,0.02190000000000003,0.017616666666666725,2.61115242579496,40.73913201418241,87224569.64954938,5.452383415399353e+16
2,36,0.0029000000000000137,0.02200000000000002,0.019100000000000006,2.6163229865535778,40.66236337690354,86850071.36304846,4.56127626496324e+16
2,37,0.0026166666666667115,0.02080000000000004,0.01818333333333333,2.623199803360717,40.566996867214364,86383904.13737452,3.848474773846287e+16
2,38,0.002183333333333315,0.02180000000000004,0.019616666666666727,2.635746371922382,40.38199084166725,85486738.29418474,3.544444443237039e+16
2,39,0.00278333333333336,0.02300000000000002,0.02021666666666666,2.6487644121713823,40.20794811185295,84641536.81118552,4.019065073439537e+16
2,40,0.008966666666666678,0.028200000000000003,0.019233333333333325,2.6583742808129784,40.07203019308106,83986898.92329554,6.874413018977742e+16
2,41,0.0059833333333333405,0.023299999999999987,0.017316666666666647,2.6570009490524162,40.11000240536408,84163639.08518901,6.107209935342822e+16
2,42,0.006033333333333335,0.02290000000000003,0.016866666666666696,2.6431585801196187,40.29733744935759,85070231.17899407,6.932563707976947e+16
2,43,0.00436666666666663,0.021299999999999986,0.016933333333333356,2.641800673898044,40.31210165832652,85143094.57544595,5.108923369637258e+16
2,44,0.006816666666666693,0.02739999999999998,0.020583333333333287,2.6418931908940344,40.28981823814159,85041975.62179019,9.844223990857994e+16
2,45,0.004316666666666635,0.02190000000000003,0.017583333333333395,2.6456381596819174,40.24343412154529,84815655.67139462,5.910399006668403e+16
2,46,0.0075666666666667215,0.028100000000000014,0.020533333333333292,2.6575382761842388,40.10062174008562,84119069.9570811,9.075647523594218e+16
2,47,0.00491666666666668,0.022299999999999986,0.017383333333333306,2.6546695645572855,40.12301067638256,84232595.14032578,5.029136631403191e+16
2,48,0.005416666666666625,0.023900000000000032,0.018483333333333407,2.666331952807546,39.963522948525736,83464827.37026492,8.528583395592547e+16
2,49,0.0046000000000000485,0.024499999999999966,0.019899999999999918,2.6702021243018246,39.91247585246634,83219217.14661199,5.1245896058027544e+16
2,50,0.004466666666666619,0.024599999999999955,0.020133333333333336,2.675412270435059,39.857244030142915,82949316.78043318,4.477562631452302e+16
2,51,0.0028333333333333544,0.020299999999999985,0.01746666666666663,2.6785396912504007,39.80170221744479,82687751.75677462,4.001152353786596e+16
2,52,0.0036000000000000476,0.02300000000000002,0.019399999999999973,2.6778630499203357,39.79054961263306,82641090.23412946,4.676410767021554e+16
2,53,0.0034999999999999476,0.024499999999999966,0.02100000000000002,2.680517061116717,39.758909691057596,82488432.00120324,4.2831459090625704e+16
2,54,0.0031333333333333213,0.02070000000000005,0.01756666666666673,2.685559603232809,39.699766940202046,82203092.68704882,4.432940280219634e+16
2,55,0.002483333333333282,0.02090000000000003,0.018416666666666748,2.694537846894634,39.58541446583887,81656206.66285002,4.079171995679296e+16
2,56,0.008349999999999969,0.027599999999999958,0.01924999999999999,2.703042068277245,39.47706445839508,81139723.36493327,4.431758175953106e+16
2,57,0.002449999999999952,0.020000000000000018,0.017550000000000066,2.710971202617274,39.3577003192403,80578965.29682876,4.123293916172772e+16
2,58,0.0019000000000000128,0.01959999999999995,0.017699999999999938,2.723716532047061,39.20836153144138,79867759.24390975,3.710060558661476e+16
2,59,0.0014999999999999458,0.021100000000000008,0.019600000000000062,2.735619859242415,39.046694215861486,79109647.25591516,2.2754248609286576e+16
2,60,0.0031999999999999806,0.02290000000000003,0.01970000000000005,2.7463725223859914,38.926871793161354,78541711.64895459,3.01165916750009e+16
2,61,0.0028333333333333544,0.023900000000000032,0.021066666666666678,2.7492924048580987,38.8867106883591,78354780.01180278,3.3512456356990452e+16
2,62,0.004183333333333317,0.022800000000000042,0.018616666666666726,2.7486554143621076,38.892896991647156,78384371.95182846,3.4391645890480276e+16
2,63,0.003666666666666707,0.02410000000000001,0.020433333333333303,2.7441613255788058,38.94914888321923,78648067.44293387,4.03994849268475e+16
2,64,0.002483333333333282,0.022199999999999998,0.019716666666666716,2.752889016155982,38.826105280806104,78076615.90057307,2.5932259048081984e+16
2,65,0.001183333333333314,0.01849999999999996,0.017316666666666647,2.7672387282597786,38.64864892990132,77248535.88350794,2.1729925546324876e+16
2,66,0.0018666666666666831,0.02070000000000005,0.01883333333333337,2.777350402205455,38.525112939268496,76674151.58437485,2.058550873055875e+16
2,67,0.0020000000000000018,0.02080000000000004,0.01880000000000004,2.782280899585147,38.476604377032594,76445083.71075936,2.1191231871521852e+16
2,68,0.0018666666666666831,0.02100000000000002,0.019133333333333336,2.7909694445264597,38.35888404686132,75904592.94953911,2.1359472043661636e+16
2,69,0.0015666666666667162,0.018900000000000028,0.01733333333333331,2.7996414795593916,38.266527993295995,75474002.3386963,1.7888409699758536e+16
2,70,0.0024999999999999467,0.021700000000000053,0.019200000000000106,2.808738152686246,38.15993724997165,74982436.65695472,1.839174539287557e+16
2,71,0.00436666666666663,0.022299999999999986,0.017933333333333357,2.815827858185906,38.066715657640486,74557505.43898414,2.0941554613922932e+16
2,72,0.0032166666666666455,0.02300000000000002,0.019783333333333375,2.8136909363646794,38.08680145030414,74651539.51971516,2.0079859561786096e+16
2,73,0.0025166666666666115,0.022599999999999953,0.020083333333333342,2.817586889980065,38.05479519831616,74499650.96190423,2.014487556931585e+16
2,74,0.0016000000000000458,0.02090000000000003,0.019299999999999984,2.8142680235981796,38.09069905532126,74665595.18015489,2.044583636935168e+16
2,75,0.003083333333333327,0.021100000000000008,0.01801666666666668,2.818042390640655,38.03674577958689,74421424.10391437,1.897597820428763e+16
2,76,0.001783333333333359,0.020499999999999963,0.018716666666666604,2.8260546208788755,37.95384891224627,74037715.9065974,1.6393692486229224e+16
2,77,0.0029333333333333433,0.0232,0.020266666666666655,2.8282191515906208,37.92843402048788,73921505.03056535,2.05727273745406e+16
2,78,0.0026000000000000467,0.02059999999999995,0.017999999999999905,2.8345415198903945,37.8406003366197,73525449.23281871,1.7514567386132716e+16
2,79,0.0022999999999999687,0.020399999999999974,0.018100000000000005,2.8407049487366924,37.779766013393164,73244279.28478764,1.774127859363702e+16
2,80,0.0019333333333333425,0.02080000000000004,0.018866666666666698,2.844980382896366,37.71728722682803,72964667.07703936,1.969774851218796e+16
2,81,0.0009166666666666767,0.01639999999999997,0.015483333333333293,2.856462236987488,37.58641429291816,72370174.18843457,1.4076127261121224e+16
2,82,0.000983333333333336,0.019399999999999973,0.018416666666666637,2.866917609618141,37.4664923503739,71827834.33446862,1.2781503530489546e+16
2,83,0.0013333333333332975,0.020299999999999985,0.018966666666666687,2.8799769617713986,37.33599221566872,71233019.2306083,1.0873907649860482e+16
2,84,0.0006333333333333746,0.01859999999999995,0.017966666666666575,2.8880733125166165,37.21783274718042,70711942.97051328,9946388849563330.0
2,85,0.00029999999999996696,0.01849999999999996,0.018199999999999994,2.9082487272516255,36.997651935271755,69725244.66473839,7661917910978626.0
2,86,0.00023333333333330764,0.018299999999999983,0.018066666666666675,2.934403787736647,36.727957907467896,68520258.00259228,6394164277169513.0
2,87,0.0007166666666666988,0.01880000000000004,0.01808333333333334,2.955332806773951,36.494408966962354,67492177.78073508,6104201047616604.0
2,88,0.00024999999999997247,0.018100000000000005,0.017850000000000033,2.9576216457549824,36.459923564929404,67344254.03301108,5584336991176655.0
2,89,0.0006000000000000449,0.019499999999999962,0.018899999999999917,2.9698405885285766,36.331428361927806,66779732.32573327,6090099845084542.0
2,90,0.0003166666666666318,0.019299999999999984,0.018983333333333352,2.965790319413699,36.38372898130717,67005517.46460447,5971627318801584.0
2,91,0.0014499999999999513,0.021499999999999964,0.020050000000000012,2.9678783039562235,36.36230593430951,66911267.80553417,7253341826925020.0
2,92,0.0011166666666666547,0.020000000000000018,0.018883333333333363,2.9711874963247578,36.32483151370317,66747934.15428015,6232306744627885.0
2,93,0.008116666666666661,0.028100000000000014,0.019983333333333353,2.9822602698227874,36.20425286396707,66222047.51552265,1.2887002270178714e+16
2,94,0.0019000000000000128,0.02180000000000004,0.01990000000000003,2.9435605908492226,36.61169507179544,68012596.76562476,1.0079558923685414e+16
2,95,0.004316666666666635,0.024499999999999966,0.02018333333333333,2.9331440295071536,36.72235898690168,68502662.84622085,1.3256184474047332e+16
2,96,0.0037333333333333663,0.0232,0.019466666666666632,2.9251635228966775,36.81895903462938,68927362.45146912,2.1515475898620188e+16
2,97,0.0050000000000000044,0.023499999999999965,0.01849999999999996,2.9307850557896833,36.76830496636936,68698665.22193255,1.6985113540758012e+16
2,98,0.001383333333333292,0.01970000000000005,0.01831666666666676,2.934176737022674,36.718767637410394,68483914.93839364,1.0529085189311034e+16
