epoch,train_err,test_err,gap,epsilon_sum,sum_bound,riemann_sum_terms
1,0.60114,0.6021000000000001,0.0009600000000000719,3801.3834760886893,3822.784746862635,22900719.536987305
2,0.5880799999999999,0.593,0.0049200000000000355,835.1163880040242,858.2598551516088,26781003.580566406
3,0.39971999999999996,0.3872,-0.012519999999999976,2805.042803080677,2827.1441045397332,24423376.3092041
4,0.30932000000000004,0.3236,0.01427999999999996,2206.2549479238714,2229.009258877247,25887933.34814453
5,0.28302000000000005,0.28779999999999994,0.0047799999999998954,3698.3116637100875,3721.1532209143866,26086836.775863647
6,0.26361999999999997,0.27249999999999996,0.008879999999999999,1547.852552741115,1571.571759681604,28130038.89428711
7,0.28635999999999995,0.3004,0.014040000000000052,1180.2794050489074,1204.2491646617195,28727468.794799805
8,0.27715999999999996,0.2812,0.0040400000000000436,850.4353423910072,874.666825370643,29358238.369618773
9,0.20079999999999998,0.20879999999999999,0.008000000000000007,662.8159876882689,687.1461917754407,29597941.546171427
10,0.21631999999999996,0.23829999999999996,0.02198,654.0993116440973,678.4012909045363,29529309.798740268
11,0.20792,0.2098,0.0018799999999999928,759.4103335824354,783.4210973721657,28825838.888311
12,0.22633999999999999,0.24070000000000003,0.01436000000000004,667.5173879579008,691.7809154681327,29435938.361988723
13,0.24253999999999998,0.26259999999999994,0.020059999999999967,807.1308129383717,831.3410258704281,29306720.510775417
14,0.20787999999999995,0.22560000000000002,0.01772000000000007,834.203127693306,858.4727428617537,29450711.02122718
15,0.21806000000000003,0.2268,0.00873999999999997,888.6944146589094,912.9043011105357,29305930.100031912
16,0.21067999999999998,0.22109999999999996,0.010419999999999985,765.1382653231465,789.5668131579271,29837697.465808153
17,0.23424,0.2569,0.022660000000000013,1251.922655426921,1276.1247813005248,29287144.84008789
18,0.22243999999999997,0.2339,0.011460000000000026,1134.7756828265726,1159.0177445144814,29383877.744018555
19,0.20808000000000004,0.23429999999999995,0.02621999999999991,1096.9653930500165,1121.2148077170623,29401705.584716797
20,0.20445999999999998,0.23119999999999996,0.026739999999999986,1058.2451808309825,1082.6502922956538,29780473.280151367
21,0.19379999999999997,0.2138,0.020000000000000018,1602.5363505668831,1626.564573450608,28867774.74749756
22,0.20052000000000003,0.21640000000000004,0.015880000000000005,1689.8295466921693,1713.827973434122,28796224.30444336
23,0.18206,0.1945,0.012440000000000007,1976.7345017515747,2000.6748681683596,28657057.208496094
24,0.17200000000000004,0.18769999999999998,0.015699999999999936,2701.5135113922815,2725.2717589324734,28222716.309051514
25,0.25368,0.266,0.012319999999999998,2701.265359986005,2725.0184166427844,28210385.027008057
26,0.19984000000000002,0.20850000000000002,0.008660000000000001,3949.1555096351103,3972.678380736338,27666273.242248535
27,0.22055999999999998,0.2279,0.007340000000000013,4878.833302976613,4902.149897608642,27183179.26171875
28,0.19054000000000004,0.21330000000000005,0.022760000000000002,4271.697501857214,4295.121625630953,27434478.728370667
29,0.20928000000000002,0.23029999999999995,0.021019999999999928,3703.1731300068686,3726.782467531243,27870040.916992188
30,0.20174000000000003,0.21250000000000002,0.010759999999999992,6229.810428343335,6253.071197997803,27053170.245910645
31,0.19704,0.21399999999999997,0.016959999999999975,6166.905785902343,6190.237760121261,27219051.047613144
32,0.19533999999999996,0.21850000000000003,0.02316000000000007,7961.988887866442,7985.1624903614465,26850792.62982273
33,0.2177,0.22540000000000004,0.00770000000000004,8177.566591697096,8200.822247634995,27041276.655097008
34,0.21555999999999997,0.22409999999999997,0.008539999999999992,5653.928452910886,5677.474586583136,27721020.54557419
35,0.18420000000000003,0.19840000000000002,0.01419999999999999,4833.631254683691,4857.277141457071,27956398.06497574
36,0.1785,0.19369999999999998,0.015199999999999991,5954.1700084639815,5977.720697043128,27731746.62759781
37,0.19038,0.20950000000000002,0.019120000000000026,5898.509626667859,5921.875623987137,27298491.536224365
38,0.24422,0.26570000000000005,0.021480000000000055,6504.007899478702,6527.454895784291,27488081.787715912
39,0.18052,0.19320000000000004,0.012680000000000025,6245.954281124932,6269.393104108593,27468921.14297104
40,0.20374000000000003,0.23070000000000002,0.026959999999999984,7621.60185115192,7644.775475490096,26850843.248345494
41,0.13822,0.15080000000000005,0.012580000000000036,7657.609693320066,7680.8784567528255,27071767.58448714
42,0.16066000000000003,0.17359999999999998,0.012939999999999952,7542.579857513525,7565.878359720767,27141010.25504303
43,0.20326,0.22509999999999997,0.02183999999999997,10775.390242924213,10798.502870260441,26709677.11916542
44,0.15469999999999995,0.17710000000000004,0.022400000000000087,9863.2744849307,9886.360331177762,26647814.847148895
45,0.17435999999999996,0.1874,0.013040000000000052,12787.53164192219,12810.523749049637,26431849.507998466
46,0.14778000000000002,0.16700000000000004,0.019220000000000015,9263.712440914538,9286.998478784668,27111977.98445511
47,0.15068000000000004,0.16779999999999995,0.017119999999999913,12878.525989431348,12901.529095528893,26457144.5067482
48,0.16234000000000004,0.18359999999999999,0.021259999999999946,10360.474595856742,10383.582671495515,26699157.98636055
49,0.22097999999999995,0.23360000000000003,0.012620000000000076,9544.587576181817,9567.795396831365,26930146.96508026
50,0.15544000000000002,0.17110000000000003,0.015660000000000007,13023.544052287622,13046.504289330183,26358624.252533436
51,0.06274000000000002,0.09089999999999998,0.028159999999999963,4202.668859646759,4226.329337240463,27990909.99810791
52,0.05691999999999997,0.0857,0.028780000000000028,1311.0497491648139,1335.4515356470654,29772359.17626953
53,0.05003999999999997,0.08760000000000001,0.03756000000000004,470.303931737065,495.34058605800317,31341702.97930765
54,0.049860000000000015,0.08940000000000003,0.03954000000000002,164.78683275544637,190.53289124721027,33142976.393066406
55,0.04301999999999995,0.0817,0.03868000000000005,57.9172649887846,84.36374111034377,34970804.96240997
56,0.039120000000000044,0.0817,0.04257999999999995,20.013130767888192,47.18360821207912,36911742.227264404
