epoch,train_err,test_err,gap,epsilon_sum,sum_bound,riemann_sum_terms
1,0.70772,0.6959,-0.011820000000000053,nan,nan,0.0
2,0.69852,0.6879,-0.010620000000000074,nan,nan,0.0
3,0.58154,0.5817,0.000160000000000049,nan,nan,0.0
4,0.60222,0.5838,-0.018419999999999992,52980232157.17394,52980232170.205826,8491494.342569351
5,0.40764,0.39280000000000004,-0.014839999999999964,1212494.1225785965,1212510.0883087134,12745226.908356845
6,0.37958000000000003,0.37539999999999996,-0.0041800000000000725,91.7581683360544,120.04775175934854,40015026.513175964
7,0.2793,0.2864,0.007099999999999995,2.2802686056264383,35.73022718320248,55944986.44207764
8,0.27061999999999997,0.27490000000000003,0.0042800000000000615,2.405198993222837,32.33566416904109,44791637.28204346
9,0.30510000000000004,0.31100000000000005,0.005900000000000016,2.4843252855836413,31.599533315524095,42384766.93133545
10,0.28432,0.3073,0.02298,2.4799341693209946,31.571924403824433,42317194.79022217
11,0.25502,0.2754,0.020379999999999954,2.451762102763104,30.925448366946224,40537540.47355652
12,0.2672,0.26659999999999995,-0.0006000000000000449,2.4424009588293734,29.774628392036703,37352532.823028564
13,0.25592000000000004,0.27549999999999997,0.01957999999999993,2.4684996313531418,30.439968237977155,39120152.80056763
14,0.21887999999999996,0.24,0.021120000000000028,2.4502235211387458,30.80930815591904,40211884.06613159
15,0.21711999999999998,0.238,0.02088000000000001,2.431811609721345,31.125642444807724,41166796.399627686
16,0.19016,0.21230000000000004,0.02214000000000005,2.425971942955349,31.422769564718774,42040713.615875244
17,0.20372,0.22060000000000002,0.016880000000000006,2.393518625867398,32.237400631429715,44532864.65809631
18,0.23026000000000002,0.25170000000000003,0.021440000000000015,2.3038147090588135,33.82045419810677,49664928.23413086
19,0.21484000000000003,0.23050000000000004,0.015660000000000007,2.266055730867193,33.92087732513297,50101386.508239746
20,0.20523999999999998,0.22119999999999995,0.015959999999999974,2.293700187783914,34.02055522664237,50329666.532836914
21,0.20376000000000005,0.22130000000000005,0.01754,2.2285741039081075,34.7676233999551,52939486.45452881
22,0.19028,0.20699999999999996,0.016719999999999957,2.2286896735741184,34.859814762606995,53239516.22880554
23,0.20004,0.21540000000000004,0.01536000000000004,2.173329900342802,35.148335029479654,54367548.16333008
24,0.18844000000000005,0.2057,0.017259999999999942,2.0532180478988282,36.75831677060678,60222193.86764526
25,0.20216,0.21009999999999995,0.007939999999999947,2.0937166578231796,37.07902671582804,61198595.99273682
26,0.23438000000000003,0.24980000000000002,0.01541999999999999,2.093540342424113,37.1676159267817,61509538.90486145
27,0.24287999999999998,0.2611,0.018220000000000014,2.0794513529823715,37.23058475244714,61780108.96334839
28,0.16871999999999998,0.19179999999999997,0.02307999999999999,2.1157496052385985,36.76720697406817,60036174.889190674
29,0.16752,0.18479999999999996,0.017279999999999962,2.00073861072491,37.22001274068234,62019863.51205444
30,0.19013999999999998,0.1995,0.009360000000000035,1.9934236356740938,37.60275719688503,63401231.8336792
31,0.22089999999999999,0.2298,0.008900000000000019,1.9542804691752018,37.951828691473104,64791173.90083313
32,0.21364000000000005,0.23809999999999998,0.024459999999999926,1.8893506687635702,38.91615816964015,68549223.68534851
33,0.20842000000000005,0.21509999999999996,0.006679999999999908,1.9295438403280247,37.99596107535881,65039322.608566284
34,0.15727999999999998,0.16649999999999998,0.009220000000000006,1.9424961608161317,38.50175597528762,66828973.909101486
35,0.16074,0.17720000000000002,0.01646000000000003,1.8840549347905169,38.8036736583887,68152912.33479309
36,0.18110000000000004,0.1997,0.01859999999999995,1.931232318378341,38.203677919598746,65784515.49467468
37,0.20942000000000005,0.2228,0.013379999999999947,1.9180565559747809,38.632204474326436,67396432.86853027
38,0.18144000000000005,0.2036,0.022159999999999958,1.9419718842156835,38.55441445210992,67023547.539367676
39,0.17847999999999997,0.19099999999999995,0.012519999999999976,1.9496753829076563,38.16496481013341,65577359.414886475
40,0.20743999999999996,0.24,0.03256000000000003,1.9054702958917962,38.27988875460022,66154915.910461426
41,0.21453999999999995,0.2318,0.017260000000000053,1.9761727583811302,37.999726683563374,64884821.870025635
42,0.15469999999999995,0.1703,0.015600000000000058,2.0706595550823046,37.9821167768217,64481637.98944092
43,0.21987999999999996,0.23119999999999996,0.011319999999999997,1.9884188132615355,38.04676016437823,65010199.04968262
44,0.21724,0.2229,0.005659999999999998,2.124630590757598,37.263052262026676,61735433.87739563
45,0.16586,0.18879999999999997,0.02293999999999996,1.9083323214612584,36.283916077007085,59084037.926727295
46,0.20294,0.22519999999999996,0.022259999999999946,1.9346743936644701,35.563171672865074,56543791.46286011
47,0.16752,0.18400000000000005,0.01648000000000005,1.8404296129245967,34.92499933715339,54729437.69186783
48,0.17789999999999995,0.19979999999999998,0.02190000000000003,1.8709600669780808,33.90509337670157,51309284.845256805
49,0.17796,0.19379999999999997,0.015839999999999965,1.7354065151858649,34.19293308985015,52674551.56725192
50,0.17498000000000002,0.18669999999999998,0.011719999999999953,1.7608035910708622,33.48007711038765,50305615.62966156
51,0.06354000000000004,0.09189999999999998,0.02835999999999994,1.778439401685206,32.087659138701724,45932440.053337574
52,0.05493999999999999,0.08630000000000004,0.031360000000000054,1.8564297725008778,30.569349841012055,41221588.9430356
53,0.04945999999999995,0.08350000000000002,0.03404000000000007,1.906802108399268,28.98301749625045,36656071.986465454
54,0.04486000000000001,0.0806,0.035739999999999994,1.92038379000507,27.458016058807736,32608533.09482956
55,0.03976000000000002,0.0806,0.04083999999999999,1.9003654184769028,26.079757643810762,29232150.419326782
56,0.036819999999999964,0.07699999999999996,0.040179999999999993,1.849685293519649,24.874203489723538,26506421.908366203
57,0.034580000000000055,0.08140000000000003,0.04681999999999997,1.9067694916282556,23.684913840943032,23714378.564979553
58,0.03388000000000002,0.08450000000000002,0.05062,1.9511574877012063,22.49644390529678,21105439.699051857
59,0.029240000000000044,0.07930000000000004,0.05005999999999999,1.9725707659151515,21.43880977404682,18946723.056085348
60,0.03198000000000001,0.08589999999999998,0.05391999999999997,1.948444651615191,20.404530120556547,17031354.541843414
61,0.02732000000000001,0.07630000000000003,0.048980000000000024,1.9346080126326644,19.5062365484706,15438106.4700737
62,0.027839999999999976,0.08340000000000003,0.055560000000000054,1.9242306430584457,18.72389170047323,14111430.582200944
63,0.02754000000000001,0.07909999999999995,0.05155999999999994,1.9428193482172973,18.004275181179263,12898518.173709393
64,0.032320000000000015,0.08699999999999997,0.05467999999999995,1.9806866805423935,17.24648507585496,11652230.032316387
65,0.026959999999999984,0.0827,0.05574000000000001,2.0504065128356945,16.51125683841976,10455809.606947243
66,0.026100000000000012,0.08079999999999998,0.05469999999999997,2.0981872763230918,15.836670160632808,9437295.59812355
67,0.021660000000000013,0.0776,0.05593999999999999,2.1453646877977794,15.31080102684906,8666435.6998806
68,0.02632000000000001,0.08720000000000006,0.060880000000000045,2.197549079464723,14.692689863018792,7806427.160041809
69,0.02415999999999996,0.08509999999999995,0.060939999999999994,2.163127876192169,14.124297003048293,7153478.344062805
70,0.022399999999999975,0.0837,0.06130000000000002,2.1096953798734663,13.672196324539286,6684571.404769897
71,0.02636000000000005,0.0826,0.05623999999999996,2.051233081944054,13.28183758971726,6306323.880500793
72,0.02205999999999997,0.08099999999999996,0.05893999999999999,1.9994580269787585,12.857519988830575,5894875.4783706665
73,0.025660000000000016,0.08709999999999996,0.06143999999999994,1.9576429931303427,12.566520553037085,5627414.154054642
74,0.031059999999999977,0.08819999999999995,0.05713999999999997,1.922622952472909,12.239166455616623,5321553.492612839
75,0.021220000000000017,0.08199999999999996,0.060779999999999945,1.8960621922625724,11.878446474407841,4982399.797821045
76,0.024639999999999995,0.08750000000000002,0.06286000000000003,1.8707620184420977,11.711886752638481,4842386.801700592
77,0.031320000000000014,0.09299999999999997,0.06167999999999996,1.8230522649262286,11.509349655923907,4691217.857342422
78,0.02851999999999999,0.08660000000000001,0.05808000000000002,1.7681974959400981,11.253050963657431,4498122.265203476
79,0.028179999999999983,0.09060000000000001,0.06242000000000003,1.7197596940187132,11.08084332051894,4381494.333116531
80,0.025839999999999974,0.08479999999999999,0.05896000000000001,1.6900419561902795,11.007015834684337,4340300.112627029
81,0.022240000000000038,0.08509999999999995,0.06285999999999992,1.6442923268019423,10.843706280522238,4231460.854595184
82,0.030420000000000003,0.09219999999999995,0.061779999999999946,1.602532466725283,10.69525344035494,4133878.7352142334
