epoch,train_err,test_err,gap,epsilon_sum,sum_bound,riemann_sum_terms
54,0.04834000000000005,0.08979999999999999,0.04145999999999994,51.56238082998835,75.05549673771304,27596324.75268936
55,0.04308000000000001,0.08350000000000002,0.04042000000000001,22.688079758193155,46.64237639505542,28690416.36833954
56,0.04076000000000002,0.08560000000000001,0.04483999999999999,10.699433432007837,35.056674563676765,29663759.777313232
57,0.03968000000000005,0.08589999999999998,0.04621999999999993,4.605911978384893,29.44606790699406,30851667.32788086
58,0.03583999999999998,0.0847,0.048860000000000015,2.4478949181658303,27.571240024967764,31559123.467773438
59,0.03974,0.08520000000000005,0.045460000000000056,1.1091174005185012,26.648882382809294,32613979.76753235
60,0.03476000000000001,0.0867,0.051939999999999986,1.271826256591819,26.211631144378757,31099693.392044067
61,0.03635999999999995,0.08799999999999997,0.05164000000000002,1.2362165825227884,25.770961123758067,30097684.485183716
62,0.03932000000000002,0.08930000000000005,0.049980000000000024,1.2301318367461858,25.37882780545505,29157975.849456787
63,0.030919999999999948,0.08299999999999996,0.052080000000000015,1.2331647894735407,24.96027485457251,28148787.60206604
64,0.04244000000000003,0.09670000000000001,0.054259999999999975,1.2361141642175495,24.53090113862022,27132355.009140015
65,0.03269999999999995,0.08540000000000003,0.05270000000000008,1.273002259735132,24.11235943264561,26081811.803588867
66,0.027200000000000002,0.08360000000000001,0.056400000000000006,1.2862517931588053,23.732878350585953,25192552.190429688
67,0.03271999999999997,0.08760000000000001,0.05488000000000004,1.3178653546379802,23.30644555168643,24174882.954101562
68,0.03178000000000003,0.08750000000000002,0.05571999999999999,1.3350193457659283,23.01559044942317,23502358.169036865
69,0.03080000000000005,0.0857,0.05489999999999995,1.3608323572740568,22.63867241043455,22637323.866394043
70,0.031420000000000003,0.09089999999999998,0.05947999999999998,1.382991528488609,22.327272623864307,21933145.53010559
71,0.04356000000000004,0.09709999999999996,0.05353999999999992,1.4101194104154606,21.94693631737658,21088042.433502197
72,0.03154000000000001,0.09340000000000004,0.061860000000000026,1.4358511892829273,21.605415319730053,20340565.860610962
73,0.04066000000000003,0.09789999999999999,0.05723999999999996,1.4598611415259193,21.291425225852745,19664546.701538086
74,0.034420000000000006,0.09830000000000005,0.06388000000000005,1.4794410888875142,21.053464371164953,19157119.372756958
75,0.032139999999999946,0.09160000000000001,0.05946000000000007,1.5007835347180447,20.792836912017552,18609166.175628662
76,0.03627999999999998,0.0988,0.06252000000000002,1.526604739554827,20.49685749228755,17993524.475128174
77,0.03505999999999998,0.09599999999999997,0.060939999999999994,1.551382208887659,20.218556697828767,17423170.170028687
78,0.027919999999999945,0.08940000000000003,0.06148000000000009,1.574172186754964,19.968847952721436,16918204.82675171
79,0.027240000000000042,0.08640000000000003,0.05915999999999999,1.5902565372481812,19.80421571596405,16587415.448196411
80,0.026780000000000026,0.08499999999999996,0.05821999999999994,1.6099006015504695,19.598494969499143,16179476.366729736
81,0.032360000000000055,0.08919999999999995,0.05683999999999989,1.6313182172456386,19.387606016602074,15764287.820678711
82,0.03078000000000003,0.0897,0.05891999999999997,1.6483087376246552,19.21733560647565,15433535.25592041
83,0.036880000000000024,0.09870000000000001,0.061819999999999986,1.6650890598270842,19.054894784480087,15120267.157058716
84,0.03369999999999995,0.09309999999999996,0.05940000000000001,1.6872046590342464,18.848997307293796,14726356.345092773
85,0.03154000000000001,0.09050000000000002,0.05896000000000001,1.7001588394630534,18.738380611477403,14515050.057617188
86,0.03203999999999996,0.09650000000000003,0.06446000000000007,1.7208800176038972,18.548534614310896,14158497.961303711
87,0.03605999999999998,0.09560000000000002,0.05954000000000004,1.7286983728537881,18.482424003984118,14034366.126159668
88,0.03702000000000005,0.10129999999999995,0.06427999999999989,1.7530119363660344,18.27160119162287,13643189.549194336
89,0.04693999999999998,0.10799999999999998,0.06106,1.7515783246043,18.286080984270683,13669488.910125732
90,0.03191999999999995,0.09119999999999995,0.05928,1.763299506382894,18.187831665200914,13488262.831802368
91,0.03617999999999999,0.10029999999999994,0.06411999999999995,1.7750089248128713,18.08933104944967,13307855.319320679
92,0.029259999999999953,0.08930000000000005,0.06004000000000009,1.7949268644997383,17.93031802896785,13017542.401519775
93,0.04591999999999996,0.10419999999999996,0.05828,1.8028220721017023,17.86570103153463,12900804.023269653
94,0.03405999999999998,0.09709999999999996,0.06303999999999998,1.803158994478425,17.864023016774993,12897567.65713501
95,0.04044000000000003,0.10329999999999995,0.06285999999999992,1.8159911082722333,17.762784457687886,12715010.906448364
96,0.045660000000000034,0.10940000000000005,0.06374000000000002,1.8190329070711408,17.738484157140427,12671446.405166626
97,0.03820000000000001,0.10070000000000001,0.0625,1.8281760618366762,17.669837318692068,12547911.568847656
98,0.03613999999999995,0.09770000000000001,0.06156000000000006,1.8407237029958385,17.57360881310643,12376183.694396973
99,0.03747999999999996,0.10150000000000003,0.06402000000000008,1.8491057148051597,17.51458285847346,12270358.706939697
100,0.028360000000000052,0.09150000000000003,0.06313999999999997,1.8419056680267265,17.56663366854577,12363353.53451538
101,0.027919999999999945,0.09570000000000001,0.06778000000000006,1.849254035064034,17.509034008805326,12261435.441299438
102,0.03756000000000004,0.10270000000000001,0.06513999999999998,1.8533332070763398,17.48189410898164,12212595.79322815
103,0.03815999999999997,0.09450000000000003,0.05634000000000006,1.8580681135219903,17.442014866809547,12142969.820465088
104,0.03324000000000005,0.09819999999999995,0.0649599999999999,1.8761656700631897,17.301443926959347,11896960.465133667
105,0.036800000000000055,0.10089999999999999,0.06409999999999993,1.872745265229507,17.334060706266094,11952613.758361816
106,0.03364,0.09770000000000001,0.06406,1.8678362302909213,17.369880293892383,12015668.507492065
107,0.03600000000000003,0.10070000000000001,0.06469999999999998,1.865276662541452,17.39019509999625,12051154.624481201
108,0.03366000000000002,0.09599999999999997,0.06233999999999995,1.867248118035401,17.36891007449915,12015076.17062378
109,0.03154000000000001,0.09889999999999999,0.06735999999999998,1.87235083695264,17.326197073251816,11941068.174758911
110,0.030340000000000034,0.09689999999999999,0.06655999999999995,1.874462854239547,17.30810974019156,11909872.810012817
111,0.040980000000000016,0.1059,0.06491999999999998,1.8712361181445805,17.32982175584808,11948393.495910645
112,0.03544000000000003,0.09940000000000004,0.06396000000000002,1.8801166747231253,17.25155317567658,11814053.005142212
113,0.03764000000000001,0.09940000000000004,0.06176000000000004,1.8792597493989942,17.27442864997605,11850561.273864746
114,0.03927999999999998,0.10940000000000005,0.07012000000000007,1.8729628525272137,17.315575395066027,11923714.106948853
115,0.042259999999999964,0.10189999999999999,0.059640000000000026,1.875386531356436,17.28099886313795,11866644.565856934
116,0.03310000000000002,0.09919999999999995,0.06609999999999994,1.8753595984467264,17.285674151727022,11873889.731552124
117,0.024980000000000002,0.09160000000000001,0.06662000000000001,1.8803430515923707,17.24944583747793,11810466.022155762
118,0.034359999999999946,0.09719999999999995,0.06284000000000001,1.8742279802593758,17.2973636690977,11893655.723815918
119,0.046499999999999986,0.11509999999999998,0.0686,1.8740252958348935,17.295850071133838,11891633.97000122
120,0.03403999999999996,0.10040000000000004,0.06636000000000009,1.871168018866453,17.32654942180513,11943440.715515137
121,0.030939999999999968,0.09650000000000003,0.06556000000000006,1.8838932083079314,17.197447412014316,11725247.117492676
122,0.043460000000000054,0.10209999999999997,0.058639999999999914,1.8804691489582717,17.231939544992407,11783382.166015625
123,0.034680000000000044,0.10229999999999995,0.0676199999999999,1.8774100322933926,17.25048634477712,11816573.765472412
124,0.031240000000000046,0.09109999999999996,0.05985999999999991,1.8680879328754076,17.350446058581884,11985170.65663147
125,0.03432000000000002,0.09450000000000003,0.06018000000000001,1.8709316190250878,17.31205264826148,11921410.931976318
126,0.03298000000000001,0.09689999999999999,0.06391999999999998,1.877728991256122,17.230994029570642,11786137.366836548
127,0.04068000000000005,0.10470000000000002,0.06401999999999997,1.8753466358248523,17.254901320707567,11826535.115264893
128,0.030020000000000047,0.09189999999999998,0.061879999999999935,1.8790930083902164,17.211374097437425,11753942.169677734
129,0.030259999999999954,0.09419999999999995,0.06394,1.8805958522084105,17.2200962539315,11765013.628723145
130,0.03849999999999998,0.10529999999999995,0.06679999999999997,1.8729002206114256,17.293719514131816,11890083.384170532
131,0.03364,0.10099999999999998,0.06735999999999998,1.8765784342116967,17.264565445978118,11839507.2137146
132,0.028200000000000003,0.09360000000000002,0.06540000000000001,1.8725769773014158,17.309428345481038,11914819.008163452
133,0.028760000000000008,0.09589999999999999,0.06713999999999998,1.8760693662459733,17.255475412921207,11826306.517425537
134,0.03212000000000004,0.0948,0.06267999999999996,1.8879624654008735,17.157028667627788,11657219.134399414
135,0.04591999999999996,0.10840000000000005,0.06248000000000009,1.8767900168206255,17.24306893275105,11806126.386108398
136,0.03159999999999996,0.09409999999999996,0.0625,1.8889218144157929,17.1170515234784,11594796.721801758
137,0.030379999999999963,0.09830000000000005,0.06792000000000009,1.886310218146423,17.155012112953663,11656662.877624512
138,0.02729999999999999,0.09460000000000002,0.06730000000000003,1.8954487020004074,17.041282617897366,11469814.250396729
139,0.02954000000000001,0.09399999999999997,0.06445999999999996,1.896596413467286,17.034710680670273,11458125.178344727
140,0.036760000000000015,0.10229999999999995,0.06553999999999993,1.8928611587414164,17.058404324826828,11499684.976119995
141,0.024800000000000044,0.09109999999999996,0.06629999999999991,1.8851685242640044,17.11185010309385,11592591.595153809
142,0.030440000000000023,0.0947,0.06425999999999998,1.8753699417297294,17.24860150242556,11816812.43093872
143,0.02512000000000003,0.08999999999999997,0.06487999999999994,1.8802550427638058,17.16641204088401,11683329.78855896
144,0.035499999999999976,0.09640000000000004,0.060900000000000065,1.8745148799220244,17.19907067411412,11742100.514465332
145,0.031000000000000028,0.09819999999999995,0.06719999999999993,1.8871328442826663,17.093513956344424,11561701.326263428
146,0.03390000000000004,0.10170000000000001,0.06779999999999997,1.8898495842639838,16.99712106118383,11411482.573867798
147,0.05030000000000001,0.11870000000000003,0.06840000000000002,1.8931729836562914,17.02400913366025,11447110.12991333
148,0.030939999999999968,0.09230000000000005,0.06136000000000008,1.8895620716242194,17.085595229302182,11545971.186462402
149,0.03752,0.09950000000000003,0.061980000000000035,1.8881388402453125,17.090475126453427,11555551.427947998
150,0.0383,0.10289999999999999,0.06459999999999999,1.8790284755499016,17.154709487505748,11667321.518951416
151,0.00546000000000002,0.07269999999999999,0.06723999999999997,1.8857968184782457,17.09490512223846,11565848.76977539
152,0.0046800000000000175,0.06830000000000003,0.06362000000000001,1.8930023243804275,17.00949203881549,11425413.064331055
153,0.0030000000000000027,0.06740000000000002,0.06440000000000001,1.8978418466604647,16.9444670977639,11320046.572357178
154,0.0025199999999999667,0.0675,0.06498000000000004,1.901222427858062,16.86594447162379,11197145.292358398
155,0.0022400000000000198,0.06530000000000002,0.06306,1.9029567750906615,16.790478271862163,11081914.815841675
156,0.0020000000000000018,0.06610000000000005,0.06410000000000005,1.905553062029264,16.705547625703193,10951991.954238892
157,0.0013600000000000279,0.06520000000000004,0.06384000000000001,1.9070758622989916,16.612896487604875,10813058.013183594
158,0.0018399999999999528,0.06530000000000002,0.06346000000000007,1.907495880734742,16.53475887441053,10697841.134307861
159,0.0015399999999999858,0.0645,0.06296000000000002,1.9090656336069514,16.447753338981084,10568672.009719849
160,0.0011999999999999789,0.06389999999999996,0.06269999999999998,1.9099180525782038,16.36645207920185,10449568.803146362
161,0.0010799999999999699,0.06530000000000002,0.06422000000000005,1.9105018631619606,16.281254520949023,10325926.597564697
162,0.0008799999999999919,0.0625,0.06162000000000001,1.911258343976482,16.193360987829923,10198922.796478271
163,0.0011400000000000299,0.06469999999999998,0.06355999999999995,1.9109131815956582,16.12095886756081,10096269.91986084
164,0.0009599999999999609,0.06489999999999996,0.06394,1.9089152678318961,16.025325710515826,9963652.189315796
165,0.0009000000000000119,0.06269999999999998,0.061799999999999966,1.90825834592513,15.950426700092944,9859124.6043396
166,0.0007000000000000339,0.06420000000000003,0.0635,1.9075079888485031,15.876474638498475,9756601.46295166
167,0.0009200000000000319,0.06510000000000005,0.06418000000000001,1.9039190135942494,15.794936361469976,9648018.147949219
168,0.0005399999999999849,0.06369999999999998,0.06316,1.9010435442816287,15.714241621416557,9540222.055908203
169,0.0007000000000000339,0.06430000000000002,0.06359999999999999,1.897242337624843,15.63241999427365,9432755.26298523
170,0.0006399999999999739,0.06510000000000005,0.06446000000000007,1.8930554819441976,15.557067327838192,9335260.986236572
171,0.0007000000000000339,0.06510000000000005,0.06440000000000001,1.8898634107727497,15.474584184654468,9227231.925216675
172,0.00048000000000003595,0.06330000000000002,0.06281999999999999,1.8853110199771708,15.39771902501478,9129258.504730225
173,0.0006000000000000449,0.06430000000000002,0.06369999999999998,1.8807033879749193,15.332848555783052,9048010.480789185
174,0.00046000000000001595,0.06459999999999999,0.06413999999999997,1.876874454609505,15.251308866809987,8943774.792312622
175,0.00039999999999995595,0.06420000000000003,0.06380000000000008,1.871720207929869,15.17851302848086,8853536.75845337
176,0.0004999999999999449,0.06310000000000004,0.0626000000000001,1.8676991294983385,15.104382379101217,8760489.17251587
177,0.0005399999999999849,0.0635,0.06296000000000002,1.8639242755721965,15.035811209936693,8674930.270584106
178,0.00046000000000001595,0.06330000000000002,0.06284000000000001,1.8595187771444315,14.964883734399221,8587529.53314209
179,0.00043999999999999595,0.06359999999999999,0.06316,1.857547116203893,14.895202052155483,8499022.311447144
180,0.00039999999999995595,0.06499999999999995,0.06459999999999999,1.8548198431802936,14.81555083924184,8399027.397613525
181,0.00039999999999995595,0.06379999999999997,0.06340000000000001,1.852669572037161,14.745767799656598,8311599.095352173
182,0.00038000000000004697,0.0635,0.06311999999999995,1.8510167269423616,14.674381598782848,8221934.331817627
183,0.00036000000000002697,0.06369999999999998,0.06333999999999995,1.8488908028039632,14.602783236180858,8133088.610107422
184,0.000260000000000038,0.06369999999999998,0.06343999999999994,1.8463699404394722,14.539191543166247,8055386.011932373
185,0.00036000000000002697,0.06440000000000001,0.06403999999999999,1.8456235085047754,14.47251790142213,7971923.100494385
186,0.00024000000000001798,0.06269999999999998,0.06245999999999996,1.8450208579513379,14.398438879305518,7879415.200942993
187,0.00027999999999994696,0.06269999999999998,0.06242000000000003,1.8456382691844855,14.325515737242288,7787367.080886841
188,0.00031999999999998696,0.06259999999999999,0.06228,1.8469012863461276,14.254822596612415,7697825.562088013
189,0.00036000000000002697,0.06440000000000001,0.06403999999999999,1.8456499959729156,14.196390173288254,7627039.1463775635
190,0.00034000000000000696,0.06330000000000002,0.06296000000000002,1.8449711418437877,14.12509844602525,7540076.330345154
191,0.00039999999999995595,0.06420000000000003,0.06380000000000008,1.8453089996514245,14.058711637840872,7458360.200126648
192,0.000260000000000038,0.06340000000000001,0.06313999999999997,1.8473089698960705,13.985336141802799,7366585.181297302
193,0.00024000000000001798,0.06469999999999998,0.06445999999999996,1.8490546645712822,13.918876080653348,7284029.450805664
194,0.000260000000000038,0.06469999999999998,0.06443999999999994,1.850712513873106,13.860311925991345,7211523.901977539
195,0.000160000000000049,0.06420000000000003,0.06403999999999999,1.8518247040669071,13.793383376355553,7130041.176185608
196,0.00021999999999999797,0.06440000000000001,0.06418000000000001,1.853575590725387,13.725089817964097,7046642.502376556
197,0.000260000000000038,0.06399999999999995,0.06373999999999991,1.8552775062045312,13.65357164061398,6959987.22410202
198,0.000260000000000038,0.062000000000000055,0.06174000000000002,1.8580300623779837,13.58491495205668,6875991.460788727
199,0.000260000000000038,0.06379999999999997,0.06353999999999993,1.859421169878559,13.521022074302788,6799646.7827034
200,0.00027999999999994696,0.06340000000000001,0.06312000000000006,1.861021897326347,13.457154883173336,6723515.01127243
201,0.00021999999999999797,0.06399999999999995,0.06377999999999995,1.860294031769762,13.462134641914899,6730135.2771606445
202,9.999999999998899e-05,0.06330000000000002,0.06320000000000003,1.8613905189905733,13.447893359670648,6712352.40385437
203,0.00029999999999996696,0.06369999999999998,0.06340000000000001,1.8616245136997098,13.443159125808819,6706597.198574066
204,0.00027999999999994696,0.06310000000000004,0.0628200000000001,1.8620350886239423,13.429516145393974,6690330.899936676
205,0.000160000000000049,0.06289999999999996,0.06273999999999991,1.8619717829502753,13.42446166146609,6684558.609539032
206,7.999999999996898e-05,0.06289999999999996,0.06281999999999999,1.8631210915844356,13.419711119676311,6677738.653869629
207,5.999999999994898e-05,0.06399999999999995,0.06394,1.8616012325630018,13.416348628799033,6675609.369541168
208,0.00017999999999995797,0.06359999999999999,0.06342000000000003,1.8629514375678922,13.40539265768748,6661397.465995789
209,0.00017999999999995797,0.06369999999999998,0.06352000000000002,1.8631972431408674,13.404724816872127,6660342.936759949
210,0.000160000000000049,0.06279999999999997,0.06263999999999992,1.862847195222335,13.392088223629239,6646169.934555054
211,0.00021999999999999797,0.06289999999999996,0.06267999999999996,1.8635687793966706,13.387784594379445,6640377.507514954
212,0.00024000000000001798,0.06259999999999999,0.06235999999999997,1.863973594531692,13.382037646559144,6633289.975330353
213,0.00017999999999995797,0.06279999999999997,0.06262000000000001,1.8644993849455191,13.367497082023526,6615947.800949097
214,7.999999999996898e-05,0.06310000000000004,0.06302000000000008,1.865067684321894,13.361026419396609,6607853.3619270325
215,0.00021999999999999797,0.06440000000000001,0.06418000000000001,1.865329955293432,13.358845712731469,6605045.223323822
216,0.000140000000000029,0.06279999999999997,0.06265999999999994,1.8642012378828552,13.354976289227036,6601895.564029694
217,0.000140000000000029,0.06289999999999996,0.06275999999999993,1.865127295677935,13.347416623601355,6592148.410507202
218,0.00017999999999995797,0.062100000000000044,0.061920000000000086,1.8645224891031202,13.3455536508141,6590703.826808929
219,7.999999999996898e-05,0.0625,0.06242000000000003,1.8645327621174925,13.338452812934914,6582542.066627502
220,0.000160000000000049,0.06399999999999995,0.0638399999999999,1.8654105862331236,13.329553780361994,6571328.958774567
221,0.00017999999999995797,0.06269999999999998,0.06252000000000002,1.8665058759237434,13.322806714856206,6562341.445606232
222,0.000160000000000049,0.0625,0.06233999999999995,1.865985822628332,13.311659686507555,6550172.509914398
223,7.999999999996898e-05,0.06320000000000003,0.06312000000000006,1.866280166774512,13.307856968336413,6545483.985301971
224,4.0000000000040004e-05,0.06330000000000002,0.06325999999999998,1.8667832600373115,13.302113841594235,6538339.275474548
225,0.00017999999999995797,0.06230000000000002,0.062120000000000064,1.8673713656499236,13.293524717410008,6527849.020896912
226,0.000140000000000029,0.06259999999999999,0.06245999999999996,1.8671347263274662,13.292884484423757,6527387.876731873
227,5.999999999994898e-05,0.062000000000000055,0.061940000000000106,1.867617283043646,13.281190647064337,6513482.846794128
228,0.000140000000000029,0.06269999999999998,0.06255999999999995,1.8673365482581779,13.27828235057754,6510484.205173492
229,0.00012000000000000899,0.06359999999999999,0.06347999999999998,1.8674759718483778,13.269548562489911,6500362.968112946
230,0.000140000000000029,0.0635,0.06335999999999997,1.8677931733492854,13.261059665409425,6490326.067955017
231,4.0000000000040004e-05,0.06230000000000002,0.06225999999999998,1.8674004515202451,13.259714169548536,6489240.592498779
232,0.00012000000000000899,0.06359999999999999,0.06347999999999998,1.8683520053611349,13.250750281725141,6477949.526088715
233,9.999999999998899e-05,0.06310000000000004,0.06300000000000006,1.8690045992697542,13.239793957447654,6464742.531402588
234,0.00012000000000000899,0.06259999999999999,0.06247999999999998,1.868318597174937,13.236375845328876,6461636.279865265
235,9.999999999998899e-05,0.06369999999999998,0.06359999999999999,1.8688405514207622,13.230110042748507,6453922.222728729
236,0.000140000000000029,0.06230000000000002,0.06215999999999999,1.8687166287580896,13.222098865681902,6444964.410884857
237,0.00012000000000000899,0.061799999999999966,0.06167999999999996,1.8689155293064381,13.21977547569809,6442101.076129913
238,0.00012000000000000899,0.06289999999999996,0.06277999999999995,1.8684846267585047,13.218447101719448,6441082.409151077
239,0.00012000000000000899,0.06230000000000002,0.06218000000000001,1.8693118026764526,13.205891406337248,6425901.855506897
240,0.000140000000000029,0.06369999999999998,0.06355999999999995,1.869461223875951,13.199147126170566,6418089.132232666
241,0.000140000000000029,0.06220000000000003,0.062060000000000004,1.869402631367256,13.193523695239037,6411785.893461227
242,5.999999999994898e-05,0.061799999999999966,0.06174000000000002,1.8698047665288795,13.186186981582734,6403025.32185936
243,0.000140000000000029,0.06230000000000002,0.06215999999999999,1.8706723273449333,13.176763820585009,6391385.242675781
244,7.999999999996898e-05,0.0625,0.06242000000000003,1.8701605890952648,13.17417387665533,6389035.820266724
245,7.999999999996898e-05,0.06269999999999998,0.06262000000000001,1.8701952139901685,13.169988239128504,6384266.120548248
246,9.999999999998899e-05,0.06389999999999996,0.06379999999999997,1.8712645935800412,13.15567804867668,6366899.351278305
247,0.00024000000000001798,0.06340000000000001,0.06316,1.8715041603262161,13.149833083976695,6360035.165502548
248,0.000160000000000049,0.06259999999999999,0.06243999999999994,1.871291552744236,13.145338225787745,6355206.419298172
249,7.999999999996898e-05,0.06269999999999998,0.06262000000000001,1.8716578913079367,13.14009722949021,6348886.255914688
250,7.999999999996898e-05,0.06279999999999997,0.06272,1.8721335233782153,13.131891486992938,6339107.469959259
