epoch,train_err,test_err,gap,epsilon_sum,sum_bound,riemann_sum_terms
52,0.05357999999999996,0.0837,0.030120000000000036,705.5711266662383,732.3815119090684,35939837.84344792
53,0.048679999999999946,0.0776,0.028920000000000057,185.19454910656447,213.08015255349076,38880343.979961395
54,0.043239999999999945,0.07779999999999998,0.034560000000000035,49.43587425654349,78.33221321327352,41749920.255111694
55,0.04071999999999998,0.08009999999999995,0.03937999999999997,12.637094804382798,42.62024797604906,44949473.70578003
56,0.03764000000000001,0.07809999999999995,0.04045999999999994,3.538143470028994,34.47069072204642,47841123.97491455
57,0.036819999999999964,0.07779999999999998,0.040980000000000016,2.0142101713073117,32.76558360335345,47282348.397857666
58,0.03402000000000005,0.0786,0.04457999999999995,1.5455165251392309,31.671731328521297,45379440.91897583
59,0.030980000000000008,0.07340000000000002,0.04242000000000001,1.688054698577023,30.604447837634776,41807889.60862732
60,0.031379999999999963,0.07599999999999996,0.04461999999999999,1.7188942404065974,29.530337439616453,38673818.6411438
61,0.03305999999999998,0.08079999999999998,0.047740000000000005,1.7967618320859775,28.45307238937335,35527944.626327515
62,0.025980000000000003,0.0786,0.05262,1.8778068472284652,27.41627072816238,32610656.869888306
63,0.027980000000000005,0.0816,0.05362,1.964948914368293,26.37426490474213,29790735.355895996
64,0.027859999999999996,0.08240000000000003,0.05454000000000003,2.079637326955776,25.138617260605148,26585827.779022217
65,0.02414000000000005,0.07569999999999999,0.05155999999999994,2.1898191817640704,24.06534584103523,23926933.33102417
66,0.02400000000000002,0.0776,0.05359999999999998,2.3219008270756243,22.83359602869781,21036482.002212524
67,0.033460000000000045,0.08660000000000001,0.053139999999999965,2.4517336283407047,21.771011059229785,18661724.022583008
68,0.024980000000000002,0.07720000000000005,0.052220000000000044,2.6089206132414366,20.51661043135513,16034267.731088638
69,0.02839999999999998,0.0817,0.053300000000000014,2.6561240439456792,19.41923166315587,14050088.852661133
70,0.034560000000000035,0.09099999999999997,0.056439999999999935,2.522248495292919,18.367059096485693,12552901.149383545
71,0.02315999999999996,0.08189999999999997,0.058740000000000014,2.362153814534392,17.52828885326763,11500582.600654602
72,0.03608,0.09009999999999996,0.05401999999999996,2.2407160052720805,16.967232621081266,10843514.581785202
73,0.029919999999999947,0.08689999999999998,0.05698000000000003,2.0990265053350727,16.38194857976767,10200093.149215698
74,0.030959999999999988,0.08730000000000004,0.05634000000000006,1.9911844637874347,15.936539362923675,9723646.163143158
75,0.03258000000000005,0.08950000000000002,0.05691999999999997,1.8838885519993565,15.48034771485764,9243185.088363647
76,0.030919999999999948,0.09150000000000003,0.06058000000000008,1.8054154865448173,15.170566158235273,8931362.623849392
77,0.028039999999999954,0.08799999999999997,0.05996000000000001,1.7739754345951753,14.879371986138766,8587570.938660532
78,0.03313999999999995,0.09199999999999997,0.05886000000000002,1.7460409696991745,14.679590440203585,8363835.095299244
79,0.03810000000000002,0.09499999999999997,0.05689999999999995,1.7316643052889376,14.45656696370441,8096157.383307457
80,0.022179999999999978,0.0826,0.06042000000000003,1.7190813699538983,14.262433584384342,7866784.2387628555
81,0.03066000000000002,0.08740000000000003,0.05674000000000001,1.7031544816609583,14.158708720647564,7757041.570016861
82,0.027619999999999978,0.08579999999999999,0.05818000000000001,1.697881570450406,13.988463206512442,7552919.847635269
83,0.02754000000000001,0.08650000000000002,0.05896000000000001,1.6948954089422252,13.797562376173351,7323727.385985374
84,0.025719999999999965,0.08530000000000004,0.05958000000000008,1.6938942204196825,13.716053754729353,7226615.993419647
85,0.03171999999999997,0.09130000000000005,0.05958000000000008,1.6895963567567502,13.65206654455673,7155034.649700165
86,0.03210000000000002,0.08699999999999997,0.05489999999999995,1.688092542169343,13.547154424276226,7031867.436182022
87,0.027800000000000047,0.08899999999999997,0.06119999999999992,1.6867028443702656,13.439447338700258,6906350.157450199
88,0.03513999999999995,0.09460000000000002,0.05946000000000007,1.6953035745891487,13.366485965095277,6810824.919623017
89,0.04845999999999995,0.10570000000000002,0.05724000000000007,1.698892231034964,13.304370861515972,6734356.712127566
90,0.039120000000000044,0.10150000000000003,0.06237999999999999,1.6964677563048778,13.260067096055455,6685841.484513998
91,0.03876000000000002,0.10499999999999998,0.06623999999999997,1.7096006630496485,13.133357485782895,6525110.997247219
92,0.027739999999999987,0.08899999999999997,0.06125999999999998,1.7079218243359249,13.070353510442756,6455242.691072226
93,0.02625999999999995,0.08789999999999998,0.06164000000000003,1.7145276573105388,13.045728129095288,6419805.206588745
94,0.0262,0.0857,0.0595,1.7069020114959041,13.010098853112106,6388112.942016125
95,0.025920000000000054,0.08309999999999995,0.0571799999999999,1.7035090598993152,13.043730090668724,6430030.651335239
96,0.030200000000000005,0.08930000000000005,0.05910000000000004,1.6983653351805525,13.045695964797831,6438095.620892525
97,0.02532000000000001,0.08389999999999997,0.058579999999999965,1.7015955969253915,12.974796945143494,6354253.4318733215
98,0.03537999999999997,0.09899999999999998,0.06362000000000001,1.7009401386704064,12.874549587928163,6242477.406227112
99,0.02734000000000003,0.08640000000000003,0.05906,1.7047023049939898,12.758247625172524,6109043.207262039
100,0.03169999999999995,0.09609999999999996,0.06440000000000001,1.7079847165783932,12.820153213752258,6174014.435479164
101,0.034619999999999984,0.09260000000000002,0.05798000000000003,1.7076066790657838,12.785044479629805,6135481.411268234
102,0.038959999999999995,0.10270000000000001,0.06374000000000002,1.7063848305201024,12.840395699389717,6198309.9014053345
103,0.03527999999999998,0.09230000000000005,0.05702000000000007,1.705881885235017,12.814403096474475,6169962.175027847
104,0.042300000000000004,0.10540000000000005,0.06310000000000004,1.7082484851045683,12.742295918431822,6087510.138045788
105,0.027919999999999945,0.08840000000000003,0.06048000000000009,1.6935360274519615,12.798758300557392,6166298.086753845
106,0.03869999999999996,0.10370000000000001,0.06500000000000006,1.7016411141833534,12.787023816032605,6144285.482322931
107,0.03425999999999996,0.0998,0.06554000000000004,1.6990224856608687,12.748990240178765,6105089.368794262
108,0.031039999999999957,0.09140000000000004,0.06036000000000008,1.69804769645748,12.756376407130311,6114331.693664551
109,0.03610000000000002,0.09870000000000001,0.06259999999999999,1.6984753228918703,12.767298560001505,6125942.392718911
110,0.04937999999999998,0.1069,0.057520000000000016,1.6924847295286765,12.832560637221684,6205064.561458111
111,0.02747999999999995,0.09060000000000001,0.06312000000000006,1.696092439494291,12.824769725002255,6192372.906249046
112,0.023379999999999956,0.08630000000000004,0.06292000000000009,1.699957212989779,12.784151288960292,6142967.915688992
113,0.03815999999999997,0.09550000000000003,0.05734000000000006,1.7026306730505967,12.86645564233477,6231549.397240639
114,0.03590000000000004,0.09650000000000003,0.06059999999999999,1.6964181062973283,12.79847960395616,6162788.474889934
115,0.02939999999999998,0.09250000000000003,0.06310000000000004,1.6995573261357282,12.84134688244311,6206973.725852013
116,0.027599999999999958,0.09240000000000004,0.06480000000000008,1.7080821776581518,12.713175598396944,6055604.059959412
117,0.03810000000000002,0.10119999999999996,0.06309999999999993,1.69921606635925,12.849702470613906,6216667.352573395
118,0.03388000000000002,0.09909999999999997,0.06521999999999994,1.69359346160903,12.846959326736188,6219878.506069183
119,0.031079999999999997,0.09079999999999999,0.059719999999999995,1.693327331387857,12.775856290421661,6141122.406391144
120,0.027000000000000024,0.08799999999999997,0.06099999999999994,1.697903490542601,12.843452974420636,6211163.664878696
121,0.033479999999999954,0.0958,0.06232000000000004,1.7085327172708058,12.724330241448934,6067389.754684448
122,0.049960000000000004,0.11280000000000001,0.06284000000000001,1.7071277986958284,12.725232148931013,6069931.173633575
123,0.030980000000000008,0.09409999999999996,0.06311999999999995,1.7039512445495713,12.77329417129527,6126517.641494751
124,0.038000000000000034,0.09719999999999995,0.05919999999999992,1.712676660066122,12.76624245813274,6109065.8426094055
125,0.03071999999999997,0.09050000000000002,0.059780000000000055,1.7151908759242596,12.778367031994113,6119693.333011627
126,0.04357999999999995,0.10670000000000002,0.06312000000000006,1.7045629089536285,12.836715764870089,6196241.360374451
127,0.026479999999999948,0.08740000000000003,0.060920000000000085,1.7106003895549615,12.845511633974327,6199312.42105484
128,0.03291999999999995,0.09919999999999995,0.06628,1.70569864535753,12.873988030514223,6236534.389530182
129,0.028200000000000003,0.08909999999999996,0.060899999999999954,1.70380077543396,12.826085415529747,6185260.780765533
130,0.02958000000000005,0.09350000000000003,0.06391999999999998,1.7038045613543105,12.762705797462162,6114964.82749939
131,0.043220000000000036,0.10719999999999996,0.06397999999999993,1.6953493302736964,12.854966763864974,6226853.063205719
132,0.035680000000000045,0.09940000000000004,0.06372,1.7011064348591929,12.763469060138656,6118793.342658997
133,0.03649999999999998,0.09889999999999999,0.06240000000000001,1.7082660515251873,12.783008574736002,6132496.097770691
134,0.022680000000000033,0.08650000000000002,0.06381999999999999,1.7184413561403438,12.800239548912103,6140312.559265971
135,0.037780000000000036,0.09830000000000005,0.06052000000000002,1.7158253677115183,12.816428145057273,6161169.101020813
136,0.027780000000000027,0.09030000000000005,0.06252000000000002,1.7199513456802995,12.81059731600389,6150121.4019527435
137,0.030360000000000054,0.09760000000000002,0.06723999999999997,1.7187454522029362,12.745570551807422,6079543.588863373
138,0.03983999999999999,0.10040000000000004,0.06056000000000006,1.7064333415557942,12.778270695351956,6129279.119445801
139,0.02851999999999999,0.09460000000000002,0.06608000000000003,1.7054973280063217,12.735247427795253,6082769.363189697
140,0.040939999999999976,0.09940000000000004,0.05846000000000007,1.7039904310979943,12.735560850543697,6084777.295959473
141,0.030320000000000014,0.09540000000000004,0.06508000000000003,1.7037915458519182,12.820393210374792,6178941.6283836365
142,0.025560000000000027,0.08909999999999996,0.06353999999999993,1.6987542504835822,12.779300691114969,6138925.471149445
143,0.02427999999999997,0.09019999999999995,0.06591999999999998,1.7125858367408973,12.673552735456024,6007139.767736435
144,0.03315999999999997,0.09709999999999996,0.06394,1.7144776948090654,12.699389545234888,6033414.418081284
145,0.028699999999999948,0.08850000000000002,0.059800000000000075,1.7095495306231072,12.716295838954169,6057423.214797974
146,0.02839999999999998,0.08999999999999997,0.06159999999999999,1.7026073681878868,12.787480168697208,6143720.250173569
147,0.05908000000000002,0.12050000000000005,0.06142000000000003,1.7058959841388017,12.710533432378647,6055102.268360138
148,0.037819999999999965,0.10370000000000001,0.06588000000000005,1.701241807154271,12.73950141790009,6092158.761711121
149,0.02515999999999996,0.09030000000000005,0.06514000000000009,1.7137731680782164,12.655126254270069,5985660.367835999
150,0.04952000000000001,0.11470000000000002,0.06518000000000002,1.7005358343576449,12.731204085676593,6083782.103532791
151,0.0049599999999999644,0.06920000000000004,0.06424000000000007,1.704465225780666,12.702816114522173,6048186.113594055
152,0.0028599999999999737,0.06789999999999996,0.06503999999999999,1.7052651752360521,12.65654728389079,5996528.9911670685
153,0.0021799999999999597,0.06710000000000005,0.06492000000000009,1.7071934004403548,12.608362357233819,5941774.231227875
154,0.0016399999999999748,0.06659999999999999,0.06496000000000002,1.709620593144135,12.558518724058835,5884929.532748222
155,0.0012999999999999678,0.06399999999999995,0.06269999999999998,1.7113202527880231,12.505078439350555,5825260.789499283
156,0.0013600000000000279,0.06589999999999996,0.06453999999999993,1.7148822083634339,12.449681603847942,5761795.903064728
157,0.0013400000000000079,0.0655,0.06416,1.7182289037396625,12.392648627300554,5697161.821737289
158,0.0010599999999999499,0.06289999999999996,0.061840000000000006,1.7226530461795906,12.337941133921746,5634217.059288025
159,0.001040000000000041,0.06420000000000003,0.06316,1.728436497062928,12.28661676914475,5573758.532888889
160,0.0007599999999999829,0.06430000000000002,0.06354000000000004,1.7324256653666534,12.233030075760354,5513134.649178982
161,0.0005800000000000249,0.06389999999999996,0.06331999999999993,1.7385947897755918,12.176255420194245,5447237.971789576
162,0.0006199999999999539,0.06589999999999996,0.06528,1.7442139965589525,12.125094511063681,5388134.0128211975
163,0.00038000000000004697,0.06430000000000002,0.06391999999999998,1.751429739826591,12.064288169847346,5317752.449882507
164,0.0005800000000000249,0.06369999999999998,0.06311999999999995,1.7576083731884942,12.015106172910297,5260813.05556488
165,0.0006000000000000449,0.06259999999999999,0.061999999999999944,1.7649662364637932,11.958183607909671,5195084.019077301
166,0.00038000000000004697,0.06369999999999998,0.06331999999999993,1.7711629109994047,11.899291200268374,5128949.132194519
167,0.00031999999999998696,0.06410000000000005,0.06378000000000006,1.7766217887538232,11.847231271882961,5070858.768084526
168,0.00038000000000004697,0.06299999999999994,0.0626199999999999,1.7815856053058403,11.79230935443719,5010729.499071121
169,0.00036000000000002697,0.06269999999999998,0.06233999999999995,1.7872470499232542,11.73337890153006,4946276.940477371
170,0.00031999999999998696,0.06330000000000002,0.06298000000000004,1.792643443042592,11.67244155188094,4880520.53357029
171,0.00031999999999998696,0.06299999999999994,0.06267999999999996,1.7960762446645906,11.618904647189542,4824397.891272545
172,0.00027999999999994696,0.0635,0.06322000000000005,1.8000057666403366,11.563715032825556,4766500.931729555
173,0.00024000000000001798,0.06399999999999995,0.06375999999999993,1.802632364232966,11.512026765398,4713616.981868744
174,0.00024000000000001798,0.06410000000000005,0.06386000000000003,1.806384377215959,11.45803645622465,4657719.392711639
175,0.00027999999999994696,0.06330000000000002,0.06302000000000008,1.8104965317808444,11.396344786868223,4594424.338478088
176,0.00027999999999994696,0.06379999999999997,0.06352000000000002,1.8136110559471676,11.336059182052217,4533850.915718079
177,0.00034000000000000696,0.0635,0.06316,1.815077508266112,11.286523380357606,4485414.345397949
178,0.00036000000000002697,0.06159999999999999,0.06123999999999996,1.8180649006850533,11.23388168333098,4432880.2842178345
179,0.00031999999999998696,0.06059999999999999,0.06028,1.8212152202173375,11.16968189088778,4369691.454631805
180,0.00019999999999997797,0.061899999999999955,0.06169999999999998,1.8219815062671643,11.119576909022769,4322264.013667107
181,0.000160000000000049,0.062100000000000044,0.061939999999999995,1.8253334571902469,11.06090996356926,4264793.670258999
182,9.999999999998899e-05,0.06159999999999999,0.0615,1.825248765387723,11.012506189391612,4220284.948745728
183,0.00021999999999999797,0.0625,0.06228,1.8267230118508992,10.956505581679103,4167646.4886169434
184,0.00027999999999994696,0.062100000000000044,0.0618200000000001,1.827884002420016,10.90384049952159,4118649.3168640137
185,0.00029999999999996696,0.06259999999999999,0.06230000000000002,1.8293046960535055,10.853937027830511,4072199.436187744
186,7.999999999996898e-05,0.06159999999999999,0.06152000000000002,1.8303242202336314,10.792352768618025,4015897.7851028442
187,0.000160000000000049,0.0625,0.06233999999999995,1.8312717930684017,10.740369291212085,3968600.9115715027
188,0.000140000000000029,0.06169999999999998,0.06155999999999995,1.8295132413962478,10.690638690918883,3925977.2116088867
189,9.999999999998899e-05,0.06120000000000003,0.06110000000000004,1.829101526752596,10.630680972314725,3873390.0368270874
190,4.0000000000040004e-05,0.06240000000000001,0.06235999999999997,1.8276461036729184,10.578909118549403,3829230.217777252
191,0.00021999999999999797,0.06169999999999998,0.06147999999999998,1.825403829018526,10.529365693501084,3787947.606918335
192,0.00012000000000000899,0.06259999999999999,0.06247999999999998,1.824663969859337,10.471707803108835,3738568.352706909
193,0.000140000000000029,0.06340000000000001,0.06325999999999998,1.821407824712169,10.416740266007412,3693986.9888191223
194,9.999999999998899e-05,0.06230000000000002,0.06220000000000003,1.818320906149883,10.372934130066696,3659070.370540619
195,5.999999999994898e-05,0.0625,0.06244000000000005,1.8142459234628583,10.313261152416402,3611662.9930992126
196,0.00012000000000000899,0.0625,0.06237999999999999,1.8098587932607448,10.257651029648105,3568259.6834583282
197,5.999999999994898e-05,0.06310000000000004,0.0630400000000001,1.805607267313513,10.210518467886907,3532126.614476204
198,5.999999999994898e-05,0.06120000000000003,0.06114000000000008,1.8001558309156502,10.162524914292153,3496460.834330559
199,0.000160000000000049,0.06140000000000001,0.06123999999999996,1.796338370098878,10.110753268771502,3456474.7553634644
200,7.999999999996898e-05,0.06130000000000002,0.06122000000000005,1.7908346788882095,10.06037532489863,3419265.1248009205
201,0.000140000000000029,0.060899999999999954,0.060759999999999925,1.7901356031107603,10.052403488909613,3413253.5308351517
202,0.00024000000000001798,0.061000000000000054,0.060760000000000036,1.790709466104548,10.051764240056324,3412251.2989115715
203,7.999999999996898e-05,0.06110000000000004,0.061020000000000074,1.7900413911639683,10.045719126499726,3407810.7434859276
204,0.00017999999999995797,0.06140000000000001,0.06122000000000005,1.788419920268507,10.041641865900061,3405783.6241927147
205,0.000160000000000049,0.0615,0.06133999999999995,1.7894790790053499,10.039641509719734,3403259.006658554
206,7.999999999996898e-05,0.061000000000000054,0.060920000000000085,1.7879858678911895,10.033779366598377,3399655.521166086
207,0.00017999999999995797,0.0615,0.06132000000000004,1.7881619017882238,10.023230993277311,3390818.1470799446
208,7.999999999996898e-05,0.060699999999999976,0.06062000000000001,1.7873979311382886,10.018037701060745,3387171.5511114597
209,0.00019999999999997797,0.06059999999999999,0.06040000000000001,1.7872638749123106,10.013430820472333,3383491.1308112144
210,5.999999999994898e-05,0.06140000000000001,0.06134000000000006,1.7866192935536762,10.010914625154506,3381951.685069561
211,4.0000000000040004e-05,0.06169999999999998,0.06165999999999994,1.7859252249152797,10.010407989161475,3382105.836969137
212,5.999999999994898e-05,0.06140000000000001,0.06134000000000006,1.7849111130966946,10.004553651570205,3378126.173014164
213,0.000140000000000029,0.06130000000000002,0.06115999999999999,1.7848964302456154,9.990775306496152,3366822.4065847397
214,5.999999999994898e-05,0.06130000000000002,0.06124000000000007,1.7846310207045548,9.990836597629883,3367090.4985380173
215,2.0000000000020002e-05,0.06140000000000001,0.06137999999999999,1.7836767380850316,9.987585800820646,3365206.195481777
216,5.999999999994898e-05,0.060899999999999954,0.060840000000000005,1.7841002347331565,9.983157817913316,3361227.262615204
217,4.0000000000040004e-05,0.06130000000000002,0.06125999999999998,1.7839294309978748,9.974439261951087,3354222.564547062
218,7.999999999996898e-05,0.0615,0.06142000000000003,1.7832945150366815,9.969322026785647,3350552.321155548
219,5.999999999994898e-05,0.06110000000000004,0.061040000000000094,1.7830613663128858,9.970993244068861,3352111.4217386246
220,5.999999999994898e-05,0.06120000000000003,0.06114000000000008,1.7826483200199439,9.96371854689539,3346495.5028533936
221,2.0000000000020002e-05,0.06120000000000003,0.06118000000000001,1.781491643020023,9.95210816205157,3337948.7150535583
222,0.000160000000000049,0.06169999999999998,0.06153999999999993,1.7808216620057302,9.951273889928284,3337814.4804382324
223,5.999999999994898e-05,0.061899999999999955,0.061840000000000006,1.779775335509921,9.944723684406311,3333319.0770072937
224,4.0000000000040004e-05,0.062100000000000044,0.062060000000000004,1.7795976980225752,9.946866896896731,3335214.3083439246
225,9.999999999998899e-05,0.06140000000000001,0.06130000000000002,1.780308309045073,9.932180113128924,3322650.6955108643
226,4.0000000000040004e-05,0.062100000000000044,0.062060000000000004,1.7788066192138041,9.938659140782551,3329159.6586875916
227,2.0000000000020002e-05,0.060899999999999954,0.060879999999999934,1.7785796867752142,9.921778890496341,3315584.6635742188
228,0.0,0.059799999999999964,0.059799999999999964,1.7782079686218109,9.922930628154107,3316825.3600349426
229,4.0000000000040004e-05,0.060899999999999954,0.060859999999999914,1.7772831179172206,9.911660193881364,3308404.5206985474
230,7.999999999996898e-05,0.060899999999999954,0.060819999999999985,1.7773119652312843,9.906127879812047,3303882.408657074
231,4.0000000000040004e-05,0.060899999999999954,0.060859999999999914,1.7765775397991064,9.90869402668082,3306565.927810669
232,7.999999999996898e-05,0.06230000000000002,0.06222000000000005,1.7761919210542665,9.903958352594971,3303029.3582839966
233,2.0000000000020002e-05,0.0615,0.06147999999999998,1.7757647142466422,9.894263367723473,3295501.0193252563
234,5.999999999994898e-05,0.06059999999999999,0.06054000000000004,1.774800262156377,9.891920792358452,3294382.2850914
235,9.999999999998899e-05,0.060899999999999954,0.060799999999999965,1.7741229288320675,9.88652538234322,3290553.678386688
236,2.0000000000020002e-05,0.061000000000000054,0.060980000000000034,1.773694675143834,9.88086517809485,3286310.6781959534
237,4.0000000000040004e-05,0.061000000000000054,0.060960000000000014,1.7737820509899205,9.876200181278506,3282458.9779014587
238,9.999999999998899e-05,0.06159999999999999,0.0615,1.7727534942323055,9.875542725193494,3282759.6660690308
239,4.0000000000040004e-05,0.06020000000000003,0.06015999999999999,1.7729848294749486,9.867794110192035,3276296.8645591736
240,2.0000000000020002e-05,0.061000000000000054,0.060980000000000034,1.7721126231571835,9.862796037127062,3272957.905254364
241,4.0000000000040004e-05,0.060699999999999976,0.060659999999999936,1.7718642789586618,9.859668464716679,3270628.827358246
242,4.0000000000040004e-05,0.06120000000000003,0.06115999999999999,1.7703323395654422,9.852199015561906,3265828.4484291077
243,5.999999999994898e-05,0.061899999999999955,0.061840000000000006,1.7700308924214985,9.847149187698726,3261991.997795105
244,5.999999999994898e-05,0.060899999999999954,0.060840000000000005,1.7699896738736338,9.847245429960605,3262103.0274620056
245,4.0000000000040004e-05,0.060899999999999954,0.060859999999999914,1.7695813168342283,9.836207935608266,3253523.2503356934
246,2.0000000000020002e-05,0.060899999999999954,0.060879999999999934,1.76918960265411,9.83076233201867,3249447.7435417175
247,5.999999999994898e-05,0.06159999999999999,0.06154000000000004,1.7675514460627866,9.82711217508176,3247825.9572372437
248,0.0,0.061799999999999966,0.061799999999999966,1.7677032244879967,9.82249297931469,3243981.899723053
249,4.0000000000040004e-05,0.060699999999999976,0.060659999999999936,1.7670945419425186,9.812824319369,3236688.3825683594
250,5.999999999994898e-05,0.0615,0.06144000000000005,1.7670046574982545,9.81299170558455,3236895.3788986206
